Datetime,Appliance_Type,Temperature,Humidity,Usage_Duration_hr,Energy_Consumption_kWh
2024-01-17 20:00:00,Refrigerator,21.8,37.7,0.05,0.009
2024-01-17 21:00:00,Bulb,14.1,59.8,0.07,0.009
2024-01-17 22:00:00,Air Conditioner,17.3,35.1,2.34,5.432
2024-01-17 23:00:00,Heater,19.2,34.2,1.14,2.936
2024-01-18 00:00:00,Fan,11.8,58.4,1.29,0.299
2024-01-18 01:00:00,Heater,22.2,38.4,0.08,0.204
2024-01-18 02:00:00,Refrigerator,20.8,42.3,0.44,0.544
2024-01-18 03:00:00,Fan,13.6,49.0,1.53,0.306
2024-01-18 04:00:00,Fan,24.0,48.0,2.94,0.537
2024-01-18 05:00:00,Microwave,25.6,58.3,3.73,5.601
2024-01-18 06:00:00,TV,23.1,54.9,1.04,0.246
2024-01-18 07:00:00,Air Conditioner,20.4,55.8,1.18,2.714
2024-01-18 08:00:00,Refrigerator,25.0,58.6,2.69,3.304
2024-01-18 09:00:00,Refrigerator,25.4,41.7,1.16,1.43
2024-01-18 10:00:00,TV,23.5,42.9,1.09,0.281
2024-01-18 11:00:00,Laptop,17.9,47.5,3.53,0.526
2024-01-18 12:00:00,Laptop,23.4,42.3,2.34,0.309
2024-01-18 13:00:00,Laptop,28.0,69.4,3.6,0.536
2024-01-18 14:00:00,Heater,19.0,62.6,0.37,0.975
2024-01-18 15:00:00,Dishwasher,32.5,36.6,1.11,2.039
2024-01-18 16:00:00,Heater,19.4,30.2,2.77,7.055
2024-01-18 17:00:00,Microwave,22.2,31.7,0.18,0.325
2024-01-18 18:00:00,Air Conditioner,18.6,39.8,2.37,5.472
2024-01-18 19:00:00,Bulb,23.1,34.6,0.3,0.064
2024-01-18 20:00:00,Air Conditioner,13.3,51.3,2.48,5.685
2024-01-18 21:00:00,Heater,19.3,64.3,1.42,3.494
2024-01-18 22:00:00,Heater,16.5,59.5,0.32,0.871
2024-01-18 23:00:00,Laptop,22.7,38.6,0.96,0.195
2024-01-19 00:00:00,TV,27.0,46.0,1.72,0.503
2024-01-19 01:00:00,Heater,25.2,50.3,1.51,3.781
2024-01-19 02:00:00,Heater,10.1,62.4,0.84,2.152
2024-01-19 03:00:00,Laptop,32.2,63.6,3.44,0.559
2024-01-19 04:00:00,Heater,23.5,66.4,1.1,2.673
2024-01-19 05:00:00,Bulb,18.1,50.4,1.06,0.118
2024-01-19 06:00:00,Laptop,22.8,57.8,0.1,0.006
2024-01-19 07:00:00,Heater,22.9,34.5,3.83,9.628
2024-01-19 08:00:00,Heater,18.7,52.6,0.29,0.783
2024-01-19 09:00:00,Fan,23.0,39.9,1.13,0.291
2024-01-19 10:00:00,Air Conditioner,19.0,47.3,2.44,5.559
2024-01-19 11:00:00,Air Conditioner,20.0,55.4,0.36,0.798
2024-01-19 12:00:00,Bulb,18.6,40.3,1.12,0.168
2024-01-19 13:00:00,Fan,14.8,32.1,0.41,0.053
2024-01-19 14:00:00,Fan,22.7,30.4,2.14,0.352
2024-01-19 15:00:00,Laptop,24.9,30.9,1.25,0.214
2024-01-19 16:00:00,Air Conditioner,24.6,30.3,2.91,6.658
2024-01-19 17:00:00,Heater,26.1,34.4,3.37,8.525
2024-01-19 18:00:00,Laptop,23.6,39.6,1.57,0.25
2024-01-19 19:00:00,Microwave,19.3,38.8,1.94,2.916
2024-01-19 20:00:00,Air Conditioner,26.2,69.5,1.2,2.73
2024-01-19 21:00:00,Fan,15.2,42.2,0.73,0.225
2024-01-19 22:00:00,Heater,17.5,35.1,1.57,3.935
2024-01-19 23:00:00,Dishwasher,17.2,51.8,3.58,6.43
2024-01-20 00:00:00,Heater,27.4,64.3,0.81,1.982
2024-01-20 01:00:00,Dishwasher,26.7,57.1,0.57,1.016
2024-01-20 02:00:00,Heater,24.4,41.8,0.74,1.795
2024-01-20 03:00:00,Heater,27.4,52.5,0.86,2.195
2024-01-20 04:00:00,Heater,17.6,58.6,0.11,0.196
2024-01-20 05:00:00,TV,23.7,59.1,1.04,0.304
2024-01-20 06:00:00,Laptop,21.4,56.7,1.02,0.184
2024-01-20 07:00:00,Microwave,26.2,64.8,1.33,2.015
2024-01-20 08:00:00,Fan,21.4,64.8,0.68,0.099
2024-01-20 09:00:00,Air Conditioner,20.1,53.2,1.42,3.309
2024-01-20 10:00:00,Refrigerator,24.7,47.2,3.16,3.746
2024-01-20 11:00:00,Bulb,26.4,55.7,4.67,0.466
2024-01-20 12:00:00,Washing Machine,18.7,62.7,1.31,2.661
2024-01-20 13:00:00,Fan,21.7,30.2,0.07,0.036
2024-01-20 14:00:00,Heater,16.7,69.7,5.22,13.022
2024-01-20 15:00:00,Fan,9.5,37.3,1.84,0.427
2024-01-20 16:00:00,Heater,23.0,48.8,0.61,1.54
2024-01-20 17:00:00,Bulb,25.0,64.9,0.24,0.061
2024-01-20 18:00:00,Dishwasher,23.3,39.0,0.23,0.494
2024-01-20 19:00:00,Fan,12.3,49.1,0.28,0.111
2024-01-20 20:00:00,Heater,20.2,35.3,0.07,0.231
2024-01-20 21:00:00,Microwave,10.9,45.8,3.49,5.239
2024-01-20 22:00:00,Fan,28.8,37.1,1.17,0.273
2024-01-20 23:00:00,Dishwasher,16.6,44.5,1.81,3.261
2024-01-21 00:00:00,TV,28.3,44.9,2.64,0.732
2024-01-21 01:00:00,TV,26.7,69.7,2.35,0.721
2024-01-21 02:00:00,Dishwasher,17.5,69.8,3.21,5.797
2024-01-21 03:00:00,TV,16.3,34.6,5.13,1.568
2024-01-21 04:00:00,Microwave,23.8,59.0,0.87,1.294
2024-01-21 05:00:00,Fan,17.8,32.1,4.5,0.863
2024-01-21 06:00:00,Heater,22.5,31.2,1.93,4.851
2024-01-21 07:00:00,Refrigerator,19.6,34.2,0.11,0.066
2024-01-21 08:00:00,Fan,13.1,68.6,1.72,0.416
2024-01-21 09:00:00,Bulb,10.8,67.6,1.74,0.163
2024-01-21 10:00:00,Dishwasher,23.1,37.8,3.54,6.392
2024-01-21 11:00:00,TV,19.2,36.5,0.7,0.238
2024-01-21 12:00:00,Refrigerator,19.2,39.6,1.32,1.612
2024-01-21 13:00:00,Washing Machine,25.5,50.6,0.02,-0.034
2024-01-21 14:00:00,Dishwasher,27.9,52.8,0.61,1.131
2024-01-21 15:00:00,Air Conditioner,20.6,38.9,0.1,0.237
2024-01-21 16:00:00,Microwave,20.3,60.3,1.11,1.628
2024-01-21 17:00:00,Heater,24.5,42.4,2.55,6.34
2024-01-21 18:00:00,Fan,15.2,66.9,0.35,0.053
2024-01-21 19:00:00,Fan,23.1,56.3,1.12,0.16
2024-01-21 20:00:00,TV,24.8,47.5,0.34,0.189
2024-01-21 21:00:00,Microwave,25.4,61.6,0.19,0.364
2024-01-21 22:00:00,Refrigerator,12.3,62.7,1.07,1.31
2024-01-21 23:00:00,Bulb,18.2,41.6,0.12,0.001
2024-01-22 00:00:00,TV,17.6,43.6,1.33,0.388
2024-01-22 01:00:00,Washing Machine,22.5,67.4,0.05,0.133
2024-01-22 02:00:00,Fan,24.4,36.6,0.17,0.122
2024-01-22 03:00:00,Bulb,29.5,31.7,1.2,0.091
2024-01-22 04:00:00,Fan,19.5,48.2,1.34,0.213
2024-01-22 05:00:00,Laptop,19.5,62.0,0.04,0.084
2024-01-22 06:00:00,TV,27.7,60.9,1.28,0.294
2024-01-22 07:00:00,Air Conditioner,23.5,66.8,2.73,6.24
2024-01-22 08:00:00,Fan,28.3,51.3,1.92,0.372
2024-01-22 09:00:00,Bulb,23.4,34.0,0.21,-0.057
2024-01-22 10:00:00,Heater,16.2,53.5,1.35,3.422
2024-01-22 11:00:00,Heater,15.3,61.1,1.67,4.226
2024-01-22 12:00:00,Air Conditioner,14.2,33.7,0.06,0.102
2024-01-22 13:00:00,Bulb,25.3,36.9,2.9,0.354
2024-01-22 14:00:00,Fan,27.9,30.5,3.55,0.783
2024-01-22 15:00:00,Washing Machine,31.2,53.7,2.85,5.695
2024-01-22 16:00:00,Microwave,26.2,65.5,2.61,3.894
2024-01-22 17:00:00,Air Conditioner,27.8,56.8,2.05,4.827
2024-01-22 18:00:00,Fan,19.1,69.3,1.51,0.337
2024-01-22 19:00:00,Bulb,16.2,32.5,1.7,0.183
2024-01-22 20:00:00,Bulb,26.3,66.1,2.46,0.314
2024-01-22 21:00:00,Dishwasher,24.1,62.6,1.63,2.948
2024-01-22 22:00:00,Air Conditioner,22.5,42.6,0.6,1.345
2024-01-22 23:00:00,Refrigerator,23.9,68.9,0.71,0.853
2024-01-23 00:00:00,Heater,23.6,41.5,3.41,8.578
2024-01-23 01:00:00,Bulb,28.4,65.6,0.03,-0.097
2024-01-23 02:00:00,Bulb,28.5,65.2,1.8,0.166
2024-01-23 03:00:00,Fan,24.7,60.3,4.64,0.998
2024-01-23 04:00:00,Fan,26.2,52.5,1.84,0.342
2024-01-23 05:00:00,Microwave,24.6,34.8,7.65,11.556
2024-01-23 06:00:00,Laptop,19.7,51.3,1.74,0.332
2024-01-23 07:00:00,Fan,25.8,44.3,0.05,0.007
2024-01-23 08:00:00,Bulb,15.0,61.7,2.63,0.235
2024-01-23 09:00:00,Washing Machine,27.3,60.3,0.5,0.99
2024-01-23 10:00:00,Dishwasher,16.0,66.4,0.89,1.728
2024-01-23 11:00:00,Heater,23.4,30.6,0.56,1.497
2024-01-23 12:00:00,Fan,17.8,62.4,0.47,0.1
2024-01-23 13:00:00,TV,24.8,67.5,0.85,0.224
2024-01-23 14:00:00,Washing Machine,21.8,61.6,0.71,1.434
2024-01-23 15:00:00,TV,14.0,35.2,1.5,0.464
2024-01-23 16:00:00,TV,24.1,33.3,2.52,0.693
2024-01-23 17:00:00,Air Conditioner,19.1,30.8,0.53,1.22
2024-01-23 18:00:00,Heater,26.4,55.1,0.36,0.968
2024-01-23 19:00:00,TV,22.0,55.2,1.65,0.405
2024-01-23 20:00:00,Dishwasher,24.0,69.5,1.66,3.037
2024-01-23 21:00:00,Laptop,17.2,45.9,3.47,0.589
2024-01-23 22:00:00,Dishwasher,19.1,43.3,0.02,0.015
2024-01-23 23:00:00,Bulb,19.7,55.0,2.88,0.372
2024-01-24 00:00:00,Microwave,26.3,63.0,1.1,1.622
2024-01-24 01:00:00,Microwave,30.4,67.5,1.46,2.207
2024-01-24 02:00:00,Bulb,18.0,62.1,0.14,-0.001
2024-01-24 03:00:00,Air Conditioner,27.4,47.1,0.85,1.94
2024-01-24 04:00:00,Heater,11.2,55.4,0.39,0.936
2024-01-24 05:00:00,Heater,16.0,64.3,0.44,1.135
2024-01-24 06:00:00,Laptop,17.2,49.6,1.05,0.2
2024-01-24 07:00:00,TV,15.2,38.7,2.51,0.75
2024-01-24 08:00:00,Laptop,14.1,36.8,2.04,0.238
2024-01-24 09:00:00,Washing Machine,24.1,30.0,1.34,2.702
2024-01-24 10:00:00,Heater,20.9,58.7,1.16,2.928
2024-01-24 11:00:00,Heater,23.9,34.4,0.84,2.079
2024-01-24 12:00:00,Air Conditioner,25.5,39.8,5.4,12.518
2024-01-24 13:00:00,Microwave,23.3,41.9,1.23,1.77
2024-01-24 14:00:00,Air Conditioner,25.3,52.4,0.44,0.9
2024-01-24 15:00:00,Air Conditioner,21.7,45.9,0.39,0.866
2024-01-24 16:00:00,Fan,16.1,57.0,1.42,0.319
2024-01-24 17:00:00,Refrigerator,27.3,32.2,1.11,1.279
2024-01-24 18:00:00,Dishwasher,19.1,35.0,0.01,-0.028
2024-01-24 19:00:00,Laptop,17.3,50.0,2.66,0.446
2024-01-24 20:00:00,Air Conditioner,21.1,43.5,1.83,4.225
2024-01-24 21:00:00,TV,17.4,41.8,1.63,0.507
2024-01-24 22:00:00,Bulb,19.9,32.7,0.11,0.05
2024-01-24 23:00:00,Fan,23.7,65.8,0.67,0.114
2024-01-25 00:00:00,Heater,23.7,57.7,4.11,10.253
2024-01-25 01:00:00,Fan,17.5,34.9,2.98,0.636
2024-01-25 02:00:00,Dishwasher,19.6,32.6,0.5,0.841
2024-01-25 03:00:00,Refrigerator,27.4,69.0,0.26,0.2
2024-01-25 04:00:00,Dishwasher,24.5,57.2,0.89,1.588
2024-01-25 05:00:00,Fan,32.4,46.7,0.66,0.178
2024-01-25 06:00:00,Dishwasher,27.9,58.1,1.72,3.108
2024-01-25 07:00:00,Refrigerator,27.7,60.3,5.09,6.153
2024-01-25 08:00:00,TV,15.1,61.2,0.68,0.102
2024-01-25 09:00:00,Washing Machine,25.8,49.1,0.1,0.209
2024-01-25 10:00:00,Heater,21.7,47.2,3.42,8.579
2024-01-25 11:00:00,Heater,19.2,30.4,0.06,0.078
2024-01-25 12:00:00,Heater,22.8,67.1,4.58,11.49
2024-01-25 13:00:00,Washing Machine,26.7,54.1,1.64,3.272
2024-01-25 14:00:00,Heater,24.5,38.1,4.26,10.811
2024-01-25 15:00:00,TV,17.6,66.8,0.33,-0.009
2024-01-25 16:00:00,Washing Machine,25.7,66.6,0.06,0.193
2024-01-25 17:00:00,Refrigerator,18.8,69.6,1.0,1.186
2024-01-25 18:00:00,Bulb,23.1,65.0,0.9,0.009
2024-01-25 19:00:00,Dishwasher,20.5,69.9,0.6,1.061
2024-01-25 20:00:00,TV,20.9,39.8,4.74,1.437
2024-01-25 21:00:00,Washing Machine,25.8,63.7,2.59,5.24
2024-01-25 22:00:00,Washing Machine,16.8,62.9,1.63,3.337
2024-01-25 23:00:00,Heater,31.7,39.2,0.27,0.738
2024-01-26 00:00:00,Washing Machine,12.9,33.9,1.99,3.928
2024-01-26 01:00:00,Refrigerator,19.0,69.2,1.95,2.394
2024-01-26 02:00:00,Washing Machine,23.9,41.8,0.83,1.68
2024-01-26 03:00:00,Heater,24.9,64.8,3.88,9.67
2024-01-26 04:00:00,Heater,21.5,30.2,0.27,0.675
2024-01-26 05:00:00,Dishwasher,21.7,30.8,0.47,0.804
2024-01-26 06:00:00,Washing Machine,24.1,48.6,0.1,0.198
2024-01-26 07:00:00,Air Conditioner,20.8,39.5,2.38,5.438
2024-01-26 08:00:00,Dishwasher,29.0,57.6,1.46,2.574
2024-01-26 09:00:00,TV,26.2,52.6,0.57,0.194
2024-01-26 10:00:00,Heater,26.4,33.1,0.27,0.702
2024-01-26 11:00:00,Laptop,17.2,36.5,0.06,-0.0
2024-01-26 12:00:00,TV,21.6,45.5,0.27,0.15
2024-01-26 13:00:00,Heater,20.5,37.4,0.91,2.251
2024-01-26 14:00:00,Bulb,17.0,61.7,0.43,0.027
2024-01-26 15:00:00,Fan,23.8,46.6,0.45,0.123
2024-01-26 16:00:00,Heater,19.3,33.7,3.13,7.809
2024-01-26 17:00:00,Refrigerator,25.3,49.4,1.09,1.307
2024-01-26 18:00:00,Bulb,16.6,33.6,1.96,0.07
2024-01-26 19:00:00,Laptop,30.6,35.2,0.05,0.009
2024-01-26 20:00:00,Washing Machine,17.5,39.6,0.68,1.272
2024-01-26 21:00:00,Washing Machine,23.1,64.4,0.98,1.896
2024-01-26 22:00:00,Air Conditioner,26.0,67.0,0.31,0.645
2024-01-26 23:00:00,Dishwasher,19.1,63.1,0.19,0.294
2024-01-27 00:00:00,TV,26.3,43.4,3.06,0.892
2024-01-27 01:00:00,Air Conditioner,15.9,40.9,4.21,9.649
2024-01-27 02:00:00,Dishwasher,29.3,52.0,0.12,0.255
2024-01-27 03:00:00,Laptop,22.1,58.9,0.64,0.108
2024-01-27 04:00:00,Heater,19.0,69.7,4.77,11.818
2024-01-27 05:00:00,Refrigerator,20.5,35.3,0.13,0.16
2024-01-27 06:00:00,Laptop,26.0,32.0,1.55,0.248
2024-01-27 07:00:00,Bulb,19.1,57.8,5.38,0.521
2024-01-27 08:00:00,Dishwasher,18.3,63.3,5.74,10.33
2024-01-27 09:00:00,Microwave,20.9,63.9,0.96,1.443
2024-01-27 10:00:00,Heater,16.1,57.1,0.27,0.704
2024-01-27 11:00:00,Air Conditioner,31.1,68.2,0.34,0.7
2024-01-27 12:00:00,Microwave,19.2,50.4,3.31,4.946
2024-01-27 13:00:00,Washing Machine,26.2,66.6,3.64,7.356
2024-01-27 14:00:00,Refrigerator,23.0,68.7,1.4,1.756
2024-01-27 15:00:00,Air Conditioner,17.1,63.9,2.18,5.056
2024-01-27 16:00:00,Heater,22.0,42.4,2.02,5.077
2024-01-27 17:00:00,Refrigerator,25.9,37.8,1.63,2.034
2024-01-27 18:00:00,Washing Machine,21.1,51.9,2.63,5.364
2024-01-27 19:00:00,Refrigerator,28.0,48.1,1.73,2.075
2024-01-27 20:00:00,Heater,27.1,65.1,1.15,2.815
2024-01-27 21:00:00,Bulb,26.6,34.0,0.41,0.027
2024-01-27 22:00:00,Microwave,19.7,40.3,2.04,3.22
2024-01-27 23:00:00,TV,16.6,60.1,0.96,0.21
2024-01-28 00:00:00,Laptop,18.9,33.8,0.52,0.055
2024-01-28 01:00:00,Dishwasher,23.0,42.8,2.43,4.301
2024-01-28 02:00:00,Heater,24.7,45.5,1.79,4.48
2024-01-28 03:00:00,Microwave,11.1,54.9,4.16,6.172
2024-01-28 04:00:00,Microwave,22.0,36.3,0.27,0.401
2024-01-28 05:00:00,Laptop,22.8,64.4,1.57,0.138
2024-01-28 06:00:00,Air Conditioner,20.6,47.9,0.42,0.997
2024-01-28 07:00:00,Heater,28.5,66.7,3.51,8.833
2024-01-28 08:00:00,Refrigerator,24.1,48.7,0.16,0.169
2024-01-28 09:00:00,Air Conditioner,28.6,41.0,1.6,3.676
2024-01-28 10:00:00,TV,20.9,35.7,2.35,0.696
2024-01-28 11:00:00,Microwave,26.7,30.1,0.66,0.995
2024-01-28 12:00:00,Air Conditioner,30.2,51.3,4.62,10.631
2024-01-28 13:00:00,Fan,28.6,34.3,2.85,0.609
2024-01-28 14:00:00,TV,16.5,45.7,0.52,0.219
2024-01-28 15:00:00,Washing Machine,20.7,53.6,0.01,-0.018
2024-01-28 16:00:00,Heater,20.3,41.0,0.53,1.304
2024-01-28 17:00:00,Washing Machine,24.4,37.0,0.5,1.036
2024-01-28 18:00:00,Washing Machine,25.4,61.0,3.31,6.55
2024-01-28 19:00:00,Washing Machine,17.8,67.9,5.12,10.146
2024-01-28 20:00:00,Washing Machine,22.3,34.0,0.11,0.23
2024-01-28 21:00:00,Refrigerator,11.9,36.2,0.96,1.172
2024-01-28 22:00:00,Washing Machine,29.2,68.4,1.19,2.348
2024-01-28 23:00:00,Bulb,19.4,31.5,0.15,-0.014
2024-01-29 00:00:00,Heater,22.3,69.1,0.71,1.74
2024-01-29 01:00:00,Dishwasher,20.5,30.2,0.57,0.986
2024-01-29 02:00:00,Air Conditioner,27.7,64.9,1.15,2.684
2024-01-29 03:00:00,Fan,7.8,42.3,1.62,0.266
2024-01-29 04:00:00,Heater,21.9,67.5,1.82,4.545
2024-01-29 05:00:00,Air Conditioner,21.5,42.7,0.22,0.462
2024-01-29 06:00:00,Fan,19.7,56.2,2.51,0.43
2024-01-29 07:00:00,Bulb,30.6,33.2,1.7,0.214
2024-01-29 08:00:00,Bulb,17.6,39.7,3.3,0.304
2024-01-29 09:00:00,Refrigerator,25.9,60.9,0.89,1.083
2024-01-29 10:00:00,Washing Machine,23.8,51.1,3.36,6.654
2024-01-29 11:00:00,TV,28.3,67.1,3.01,0.867
2024-01-29 12:00:00,Fan,18.7,47.2,0.87,0.211
2024-01-29 13:00:00,Microwave,18.3,64.8,0.72,1.209
2024-01-29 14:00:00,Microwave,27.5,48.0,4.05,5.977
2024-01-29 15:00:00,Refrigerator,24.1,69.2,1.88,2.25
2024-01-29 16:00:00,Laptop,14.3,68.4,3.95,0.613
2024-01-29 17:00:00,Washing Machine,19.3,43.2,2.39,4.752
2024-01-29 18:00:00,Refrigerator,23.9,65.4,1.41,1.734
2024-01-29 19:00:00,Air Conditioner,26.2,63.9,0.18,0.381
2024-01-29 20:00:00,Dishwasher,18.6,38.4,0.52,0.938
2024-01-29 21:00:00,Washing Machine,7.4,55.0,5.2,10.38
2024-01-29 22:00:00,Heater,24.6,32.9,0.58,1.504
2024-01-29 23:00:00,TV,15.9,63.5,0.15,0.01
2024-01-30 00:00:00,Refrigerator,11.9,37.0,1.84,2.195
2024-01-30 01:00:00,Microwave,7.8,32.8,1.99,3.027
2024-01-30 02:00:00,Washing Machine,26.1,46.0,0.5,0.957
2024-01-30 03:00:00,Dishwasher,22.6,53.1,0.53,0.957
2024-01-30 04:00:00,Microwave,20.9,64.2,0.95,1.333
2024-01-30 05:00:00,Heater,28.9,69.0,0.03,0.028
2024-01-30 06:00:00,Refrigerator,25.2,47.6,2.34,2.822
2024-01-30 07:00:00,Heater,30.1,32.4,0.57,1.381
2024-01-30 08:00:00,Heater,15.0,60.0,2.88,7.182
2024-01-30 09:00:00,Fan,21.8,52.6,2.43,0.511
2024-01-30 10:00:00,Refrigerator,13.9,47.9,1.62,1.92
2024-01-30 11:00:00,Bulb,20.9,42.4,0.59,0.1
2024-01-30 12:00:00,Refrigerator,20.8,50.1,1.09,1.318
2024-01-30 13:00:00,TV,25.1,43.5,0.88,0.287
2024-01-30 14:00:00,Laptop,22.2,60.3,0.62,0.155
2024-01-30 15:00:00,Microwave,25.1,51.8,2.83,4.257
2024-01-30 16:00:00,Dishwasher,25.5,65.1,0.99,1.861
2024-01-30 17:00:00,Air Conditioner,32.8,51.7,2.68,6.215
2024-01-30 18:00:00,Refrigerator,20.4,39.5,0.17,0.174
2024-01-30 19:00:00,Fan,17.3,64.0,0.23,0.11
2024-01-30 20:00:00,Bulb,23.2,52.3,5.68,0.581
2024-01-30 21:00:00,Fan,18.0,38.3,1.33,0.246
2024-01-30 22:00:00,Heater,29.4,54.9,1.07,2.687
2024-01-30 23:00:00,Laptop,20.6,44.3,1.11,0.222
2024-01-31 00:00:00,Fan,19.2,63.8,0.36,0.095
2024-01-31 01:00:00,Washing Machine,19.6,48.1,1.9,3.896
2024-01-31 02:00:00,Heater,25.6,59.1,0.13,0.387
2024-01-31 03:00:00,Laptop,21.2,33.8,1.28,0.218
2024-01-31 04:00:00,Microwave,18.8,45.8,1.27,1.852
2024-01-31 05:00:00,Bulb,30.3,69.3,3.68,0.359
2024-01-31 06:00:00,Heater,17.7,62.3,1.12,2.805
2024-01-31 07:00:00,Laptop,22.2,36.4,0.22,0.068
2024-01-31 08:00:00,Washing Machine,25.3,41.1,1.28,2.583
2024-01-31 09:00:00,Washing Machine,13.8,43.2,0.14,0.296
2024-01-31 10:00:00,Washing Machine,24.4,56.0,0.34,0.69
2024-01-31 11:00:00,Bulb,16.7,60.3,0.05,0.041
2024-01-31 12:00:00,TV,26.1,60.0,1.08,0.281
2024-01-31 13:00:00,Dishwasher,17.2,50.4,0.13,0.323
2024-01-31 14:00:00,Air Conditioner,25.5,62.4,0.95,2.084
2024-01-31 15:00:00,Bulb,27.5,47.5,4.05,0.478
2024-01-31 16:00:00,Air Conditioner,26.3,35.0,1.91,4.387
2024-01-31 17:00:00,Bulb,23.3,52.6,0.12,0.062
2024-01-31 18:00:00,Air Conditioner,20.8,68.1,0.38,0.894
2024-01-31 19:00:00,Air Conditioner,19.1,61.7,1.68,3.881
2024-01-31 20:00:00,Dishwasher,29.4,53.1,3.38,6.105
2024-01-31 21:00:00,Refrigerator,18.5,55.9,0.05,0.101
2024-01-31 22:00:00,Laptop,16.8,67.2,2.51,0.36
2024-01-31 23:00:00,Dishwasher,25.3,47.1,1.24,2.28
2024-02-01 00:00:00,Washing Machine,18.0,43.3,1.18,2.315
2024-02-01 01:00:00,Bulb,17.2,69.1,4.75,0.475
2024-02-01 02:00:00,Air Conditioner,14.8,64.5,2.07,4.792
2024-02-01 03:00:00,Microwave,19.6,42.9,2.85,4.32
2024-02-01 04:00:00,Fan,21.6,48.6,0.66,0.154
2024-02-01 05:00:00,TV,23.2,46.6,1.21,0.344
2024-02-01 06:00:00,Heater,26.8,36.0,1.43,3.628
2024-02-01 07:00:00,Fan,24.6,68.3,0.58,0.083
2024-02-01 08:00:00,TV,21.0,46.2,1.27,0.468
2024-02-01 09:00:00,Refrigerator,21.0,65.0,0.41,0.482
2024-02-01 10:00:00,Heater,24.6,37.6,0.23,0.503
2024-02-01 11:00:00,Laptop,28.4,51.9,0.7,0.046
2024-02-01 12:00:00,TV,22.6,31.0,2.02,0.607
2024-02-01 13:00:00,Microwave,19.7,60.6,3.72,5.585
2024-02-01 14:00:00,Bulb,17.0,53.2,0.92,0.19
2024-02-01 15:00:00,Laptop,14.8,55.0,1.54,0.18
2024-02-01 16:00:00,Washing Machine,25.3,32.1,0.16,0.328
2024-02-01 17:00:00,Refrigerator,24.9,38.4,3.52,4.174
2024-02-01 18:00:00,Washing Machine,24.9,33.0,1.26,2.498
2024-02-01 19:00:00,Laptop,21.4,41.6,2.27,0.425
2024-02-01 20:00:00,Heater,29.0,55.1,2.37,5.876
2024-02-01 21:00:00,Microwave,19.6,52.6,0.44,0.696
2024-02-01 22:00:00,Laptop,26.8,54.5,1.13,0.189
2024-02-01 23:00:00,Bulb,21.8,52.0,4.85,0.483
2024-02-02 00:00:00,Refrigerator,19.0,40.9,0.14,0.195
2024-02-02 01:00:00,Bulb,25.0,39.8,1.72,0.114
2024-02-02 02:00:00,Heater,24.0,35.5,4.92,12.372
2024-02-02 03:00:00,Bulb,23.8,64.0,0.54,0.15
2024-02-02 04:00:00,Heater,22.4,54.7,2.96,7.414
2024-02-02 05:00:00,Air Conditioner,21.8,37.5,4.07,9.481
2024-02-02 06:00:00,Laptop,33.9,37.1,2.06,0.289
2024-02-02 07:00:00,Heater,27.9,64.9,0.39,1.007
2024-02-02 08:00:00,Washing Machine,25.6,59.7,0.61,1.291
2024-02-02 09:00:00,Laptop,22.6,56.4,0.05,-0.015
2024-02-02 10:00:00,Laptop,27.0,46.3,2.67,0.332
2024-02-02 11:00:00,TV,24.6,40.5,2.84,0.772
2024-02-02 12:00:00,TV,22.1,69.2,1.5,0.554
2024-02-02 13:00:00,Microwave,20.5,61.9,0.65,0.952
2024-02-02 14:00:00,Refrigerator,21.6,42.1,0.12,0.135
2024-02-02 15:00:00,Refrigerator,6.1,63.9,2.1,2.462
2024-02-02 16:00:00,Washing Machine,23.1,60.4,1.94,3.937
2024-02-02 17:00:00,Fan,19.6,41.9,3.66,0.692
2024-02-02 18:00:00,Microwave,30.0,47.1,1.97,2.926
2024-02-02 19:00:00,Air Conditioner,22.1,37.4,2.65,6.102
2024-02-02 20:00:00,Dishwasher,16.1,34.4,2.06,3.646
2024-02-02 21:00:00,Fan,21.8,58.9,1.49,0.29
2024-02-02 22:00:00,Washing Machine,16.8,40.7,0.84,1.741
2024-02-02 23:00:00,Microwave,24.4,62.8,3.49,5.25
2024-02-03 00:00:00,Dishwasher,23.5,69.8,1.58,2.849
2024-02-03 01:00:00,TV,26.8,33.1,0.76,0.239
2024-02-03 02:00:00,Heater,18.0,48.9,0.13,0.307
2024-02-03 03:00:00,Bulb,22.2,62.1,0.52,0.151
2024-02-03 04:00:00,Fan,15.2,61.6,1.18,0.195
2024-02-03 05:00:00,Microwave,25.5,60.4,0.48,0.736
2024-02-03 06:00:00,TV,24.6,44.0,0.38,0.118
2024-02-03 07:00:00,Fan,24.5,48.2,1.12,0.275
2024-02-03 08:00:00,Laptop,22.0,53.8,0.28,0.097
2024-02-03 09:00:00,Washing Machine,24.1,69.0,2.42,4.833
2024-02-03 10:00:00,Microwave,30.0,43.1,0.99,1.505
2024-02-03 11:00:00,TV,20.6,66.9,1.28,0.4
2024-02-03 12:00:00,Air Conditioner,22.7,40.8,0.24,0.436
2024-02-03 13:00:00,Laptop,16.6,69.6,0.59,0.009
2024-02-03 14:00:00,Fan,17.7,56.8,0.79,0.128
2024-02-03 15:00:00,Fan,22.5,48.5,2.48,0.467
2024-02-03 16:00:00,Dishwasher,27.5,54.5,2.21,3.91
